,Unique ID,feature_name,Honorees,City,County,State,Side,Symbol Type,Symbol Category,Sponsors,Year Dedicated,Year Removed,Tracking Status,Latitude,Longitude
690,606,Confederate Street,No specific honoree,Corinth,Alcorn,MS,South,Highway / Roadway,Roads,Uknown,,,Live,34.941562,-88.530396
691,675,Corinth Confederate Memorial,No specific honoree,Corinth,Alcorn,MS,South,Monument,Monument,Uknown,1992.0,,Live,34.931100,-88.518333
692,3027,Hood Point,John Bell Hood,Picayune,Pearl River,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.506371,-89.677603
693,658,Jefferson Davis Parkway,Jefferson Davis,Picayune,Pearl River,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.507531,-89.678804
694,3028,Longstreet Drive,James Longstreet,Picayune,Pearl River,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.506912,-89.677055
695,660,Pemberton Place,John C. Pemberton,Picayune,Pearl River,MS,South,Highway / Roadway,Roads,Uknown,,,Live,30.505439,-89.677142
696,1954,Confederate Park,No specific honoree,Pontotoc,Pontotoc,MS,South,Park,Parks/Trails,Uknown,1916.0,,Live,34.247608,-88.998513
697,1875,Robert E Lee Drive,Robert E. Lee,Fairfield,"Butler, Hamilton",OH,North,Highway / Roadway,Roads,Uknown,,,Live,39.309508,-84.567736
698,1876,Stonewall Lane,"Thomas Jonathan ""Stonewall"" Jackson",Fairfield,"Butler, Hamilton",OH,North,Highway / Roadway,Roads,Uknown,,,Live,39.309109,-84.569227
699,878,Beauregard Court,Pierre Gustave Toutant-Beauregard,Milford,Clermont,OH,North,Highway / Roadway,Roads,Uknown,,,Live,39.185794,-84.217061
700,877,Jeb Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",Milford,Clermont,OH,North,Highway / Roadway,Roads,Uknown,,,Live,39.184731,-84.220315
701,876,Stonewall Jackson Drive,"Thomas Jonathan ""Stonewall"" Jackson",Milford,Clermont,OH,North,Highway / Roadway,Roads,Uknown,,,Live,39.185005,-84.224228
702,879,Jackson County,"Thomas Jonathan ""Stonewall"" Jackson",Altus,Jackson,OK,Not Applicable,County/Municipality,County/Municipality,Uknown,1907.0,,Live,34.646348,-99.310154
703,880,Confederate Monument,No specific honoree,Ardmore,Carter,OK,Not Applicable,Monument,Monument,Uknown,1910.0,,Live,34.160787,-97.143885
704,885,Confederate Monument,No specific honoree,Durant,Bryan,OK,Not Applicable,Monument,Courthouse Grounds,United Daughters of the Confederacy,1917.0,,Live,33.993133,-96.379417
705,887,Robert E. Lee Elementary School,Robert E. Lee,Durant,Bryan,OK,Not Applicable,School,Schools,Uknown,1937.0,,Live,33.989756,-96.385814
706,710,Pontotoc Confederate Monument,No specific honoree,Pontotoc,Pontotoc,MS,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1919.0,,Live,34.247683,-88.998367
707,721,Jefferson Davis Hall at Pearl River Community College,Jefferson Davis,Poplarville,Pearl River,MS,South,Building,Buildings,Uknown,,,Live,30.845513,-89.543587
708,687,Claiborne County's Tribute to Her Sons Who Served in the War of 1861-65,No specific honoree,Port Gibson,Claiborne,MS,South,Monument,Monument,United Daughters of the Confederacy,1906.0,,Live,31.962067,-90.983633
709,651,Jeff Davis Road,Jefferson Davis,Prairie,Monroe,MS,South,Highway / Roadway,Roads,Uknown,,,Live,33.802171,-88.660881
710,602,Jefferson Davis County,Jefferson Davis,Prentiss,Jefferson Davis,MS,South,County/Municipality,County/Municipality,Uknown,1906.0,,Live,31.598018,-89.867677
711,3107,Pendleton Street,William Nelson Pendleton,Rock Hill,York,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.925463,-81.019065
712,3108,Pickens Street,Francis Wilkinson Pickens,Rock Hill,York,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.927058,-81.019278
713,976,Salem Confederate Monument,No specific honoree,Salem,Oconee,SC,South,Monument,Monument,Oconee Southern Heritage Group,2004.0,,Live,34.888333,-82.973333
714,917,Bonham Avenue,Milledge Luke Bonham,Saluda,Saluda,SC,South,Highway / Roadway,Roads,Uknown,,,Live,34.006878,-81.764932
715,919,Bonham Road,Milledge Luke Bonham,Saluda,Saluda,SC,South,Highway / Roadway,Roads,Uknown,,,Live,33.996894,-81.782810
716,977,Confederate Soldier,No specific honoree,Spartanburg,Spartanburg,SC,South,Monument,Monument,United Daughters of the Confederacy; Spartanburg Herald,1910.0,,Live,34.934118,-81.914667
717,993,Confederate Monument,No specific honoree,St. Matthews,Calhoun,SC,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1914.0,,Live,33.663300,-80.779017
718,945,Stonewall Lane,"Thomas Jonathan ""Stonewall"" Jackson",St. Matthews,Calhoun,SC,South,Highway / Roadway,Roads,Uknown,,,Live,33.642085,-80.837231
719,924,Beauregard Court,Pierre Gustave Toutant-Beauregard,Summerville,Dorchester,SC,South,Highway / Roadway,Roads,Uknown,,,Live,32.971445,-80.247227
720,940,Stonewall Drive,"Thomas Jonathan ""Stonewall"" Jackson",Summerville,Dorchester,SC,South,Highway / Roadway,Roads,Uknown,,,Live,32.947167,-80.146918
721,3006,Ewell Road,Richard Stoddert Ewell,Zephyrhills,Pasco,FL,South,Highway / Roadway,Roads,Uknown,,,Live,28.272980,-82.176651
722,182,Jeff Davis Drive,Jefferson Davis,Zephyrhills,Pasco,FL,South,Highway / Roadway,Roads,Uknown,,,Live,28.272616,-82.177373
723,3007,R E Lee Way,Robert E. Lee,Zephyrhills,Pasco,FL,South,Highway / Roadway,Roads,Uknown,,,Live,28.272682,-82.177367
724,403,Confederate Monument,No specific honoree,Abbeville,Wilcox,GA,South,Monument,Government Office Grounds,United Daughters of the Confederacy,1909.0,,Live,31.992600,-83.307117
725,239,Cook County,Philip Cook,Adel,Cook,GA,South,County/Municipality,County/Municipality,Uknown,1918.0,,Live,31.141909,-83.427641
726,240,Wheeler County,Joseph Wheeler,Alamo,Wheeler,GA,South,County/Municipality,County/Municipality,Uknown,1912.0,,Live,32.146318,-82.780053
727,312,Confederate Monument,No specific honoree,Americus,Sumter,GA,South,Monument,Monument,United Daughters of the Confederacy,1901.0,,Live,32.066590,-84.224705
728,3010,Lee Street,Robert E. Lee,Americus,Sumter,GA,South,Highway / Roadway,Roads,Uknown,,,Live,32.056653,-84.227391
729,2110,Captain Henry Wirz Monument,Henry Wirz,Andersonville,Sumter,GA,South,Monument,Monument,United Daughters of the Confederacy,1909.0,,Live,32.194617,-84.140167
730,647,Robert E. Lee Road,Robert E. Lee,Hattiesburg,Forrest,MS,South,Highway / Roadway,Roads,Uknown,,,Live,31.169621,-89.295132
731,702,Confederate Monument,No specific honoree,Hazlehurst,Copiah,MS,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1917.0,,Live,31.859932,-90.396764
732,1267,Robert E. Lee High School,Robert E. Lee,Tyler,Smith,TX,South,School,Schools,Uknown,1958.0,,Live,32.301109,-95.296943
733,2195,Jefferson Davis Highway Marker,Jefferson Davis,Uvalde,Uvalde,TX,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,,,Live,29.209917,-99.786017
734,1112,Oldham County,"William Simpson Oldham, Sr.",Vega,Oldham,TX,South,County/Municipality,County/Municipality,Uknown,1881.0,,Live,35.246476,-102.427732
735,269,Jeff Davis Avenue,Jefferson Davis,Lyons,Toombs,GA,South,Highway / Roadway,Roads,Uknown,,,Live,32.215652,-82.323331
736,246,Toombs County,Robert Toombs,Lyons,Toombs,GA,South,County/Municipality,County/Municipality,Uknown,1905.0,,Live,32.123200,-82.328449
737,344,Bibb County Confederate Monument,No specific honoree,Macon,Bibb,GA,South,Monument,Monument,Ladies Memorial Association of Macon,1879.0,,Live,32.837469,-83.628498
738,253,General Lee Road,Robert E. Lee,Macon,Bibb,GA,South,Highway / Roadway,Roads,Uknown,,,Live,32.866465,-83.670748
739,268,Jeff Davis Street,Jefferson Davis,Macon,Bibb,GA,South,Highway / Roadway,Roads,Uknown,,,Live,32.821123,-83.647148
740,345,Morgan County Confederate Monument,No specific honoree,Madison,Morgan,GA,South,Monument,Monument,United Daughters of the Confederacy,1908.0,,Live,33.588017,-83.475306
741,1937,Joseph Wheeler High School,Joseph Wheeler,Marietta,Cobb,GA,South,School,Schools,Uknown,1965.0,,Live,33.959521,-84.478468
742,680,Confederate Statue,No specific honoree,Heidelberg,Jasper,MS,South,Monument,Monument,United Daughters of the Confederacy,1911.0,,Live,31.896997,-88.995063
743,653,Jeff Davis Road,Jefferson Davis,Hollandale,Washington,MS,South,Highway / Roadway,Roads,Uknown,,,Live,33.225291,-91.009821
744,656,Jefferson Davis Drive,Jefferson Davis,Indianola,Sunflower,MS,South,Highway / Roadway,Roads,Uknown,,,Live,33.465340,-90.649846
745,657,Stonewall Drive,"Thomas Jonathan ""Stonewall"" Jackson",Indianola,Sunflower,MS,South,Highway / Roadway,Roads,Uknown,,,Live,33.464473,-90.649642
746,2224,Tishomingo County Confederate Monument,No specific honoree,Iuka,Tishomingo,MS,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1902.0,,Live,34.809083,-88.190000
747,669,Confederate Memorial Day*,No specific honoree,Jackson,Hinds,MS,South,Holiday,Holiday,Uknown,,,Live,32.303980,-90.182060
748,682,Confederate Monument,No specific honoree,Jackson,Hinds,MS,South,Monument,Monument,United Daughters of the Confederacy; state of Mississippi,1891.0,,Live,32.298472,-90.180019
749,1180,Confederate Mothers Monument,No specific honoree,Texarkana,Bowie,TX,South,Monument,Monument,United Daughters of the Confederacy; Captain James T. Rosborough,1918.0,,Live,33.424617,-94.043350
750,1990,Confederate Avenue,No specific honoree,Tyler,Smith,TX,South,Highway / Roadway,Roads,Uknown,,,Live,32.365110,-95.314708
751,1266,Hubbard Middle School,Richard B. Hubbard,Tyler,Smith,TX,South,School,Schools,Uknown,1964.0,,Live,32.300745,-95.287378
752,2035,James S. Hogg Middle School,James S. Hogg,Tyler,Smith,TX,South,School,Schools,Uknown,1930.0,,Live,32.273096,-95.284854
753,1139,Jeb Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",Tyler,Smith,TX,South,Highway / Roadway,Roads,Uknown,,,Live,32.273105,-95.285669
754,1138,Jeff Davis Drive,Jefferson Davis,Tyler,Smith,TX,South,Highway / Roadway,Roads,Uknown,,,Live,32.271218,-95.284704
755,1989,Robert E. Lee Drive,Robert E. Lee,Tyler,Smith,TX,South,Highway / Roadway,Roads,Uknown,,,Live,32.276727,-95.301928
756,384,Henry County Confederate Monument,No specific honoree,McDonough,Henry,GA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1910.0,,Live,33.447462,-84.146895
757,346,Confederate Memorial Fountain,No specific honoree,Milledgeville,Baldwin,GA,South,Monument,Monument,United Daughters of the Confederacy,1912.0,,Live,33.080406,-83.225079
758,385,Jenkins County Confederate Monument,No specific honoree,Millen,Jenkins,GA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1909.0,,Live,32.804004,-81.939328
759,2170,Confederate States of America Monument,No specific honoree,McCalla,Tuscaloosa,AL,South,Monument,Monument,Uknown,1980.0,,Live,33.250367,-87.069633
760,2188,Iron Foundries and Makers Flagpoles,No specific honoree,McCalla,Tuscaloosa,AL,South,Monument,Monument,Military Order of the Stars and Bars,1996.0,,Live,33.247967,-87.067800
761,2225,William and Owen Forge Marker,No specific honoree,McCalla,Tuscaloosa,AL,South,Marker,Monument,United Daughters of the Confederacy,2014.0,,Live,33.247933,-87.067800
762,12,Robert E. Lee Drive,Robert E. Lee,Millbrook,Elmore,AL,South,Highway / Roadway,Roads,Uknown,,,Live,32.493083,-86.367970
763,58,Robinson Springs Camp Confederate Monument,No specific honoree,Millbrook,Elmore,AL,South,Monument,Monument,United Confederate Veterans,1913.0,,Live,32.513694,-86.375944
764,23,Beauregard Street,Pierre Gustave Toutant-Beauregard,Mobile,Mobile,AL,South,Highway / Roadway,Roads,Uknown,,,Live,30.698853,-88.048766
765,21,Forrest Street,Nathan Bedford Forrest,Mobile,Mobile,AL,South,Highway / Roadway,Roads,Uknown,,,Live,30.657773,-88.078828
766,19,Johnston Street,Joseph Eggleston Johnston,Mobile,Mobile,AL,South,Highway / Roadway,Roads,Uknown,,,Live,30.659250,-88.077004
767,22,Polk Street,Leonidas Polk,Mobile,Mobile,AL,South,Highway / Roadway,Roads,Uknown,,,Live,30.659955,-88.075649
768,1233,Johnston Elementary School,Joseph Eggleston Johnston,Abilene,Taylor,TX,South,School,Schools,Uknown,1957.0,,Live,32.464122,-99.768162
769,1232,Lee Elementary School,Robert E. Lee,Abilene,Taylor,TX,South,School,Schools,Uknown,1961.0,,Live,32.462680,-99.779824
770,1812,Beauregard Street,Pierre Gustave Toutant-Beauregard,Alvin,Brazoria,TX,South,Highway / Roadway,Roads,Uknown,,,Live,29.423043,-95.251715
771,1808,Gordon Street,John Brown Gordon,Alvin,Brazoria,TX,South,Highway / Roadway,Roads,Uknown,,,Live,29.440481,-95.244690
772,1809,Hill Street,A.P. Hill,Alvin,Brazoria,TX,South,Highway / Roadway,Roads,Uknown,,,Live,29.423647,-95.247817
773,1807,Hood Street,John Bell Hood,Alvin,Brazoria,TX,South,Highway / Roadway,Roads,Uknown,,,Live,29.416161,-95.245663
774,1058,Confederate Monument,No specific honoree,Union City,Obion,TN,South,Monument,Monument,Uknown,1869.0,,Live,36.420963,-89.047340
775,1080,Confederate Monument,No specific honoree,Waynesboro,Wayne,TN,South,Monument,Courthouse Grounds,Sons of Confederate Veterans,2004.0,,Live,35.319650,-87.762583
776,2148,Cannon County Confederate Monument,No specific honoree,Woodbury,Cannon,TN,South,Monument,Monument,United Daughters of the Confederacy,1926.0,,Live,35.825650,-86.086133
777,1234,Jackson Elementary School,"Thomas Jonathan ""Stonewall"" Jackson",Abilene,Taylor,TX,South,School,Schools,Uknown,1962.0,,Live,32.413183,-99.755531
778,3011,Confederate Drive,No specific honoree,Andersonville,Sumter,GA,South,Highway / Roadway,Roads,Uknown,,,Live,32.198204,-84.144898
779,2097,Jefferson Davis Highway Marker,Jefferson Davis,Augusta,Richmond,GA,South,Monument,Monument,United Daughters of the Confederacy,1930.0,,Live,33.446550,-82.010250
780,290,Wheeler Road,Joseph Wheeler,Augusta,Richmond,GA,South,Highway / Roadway,Roads,Uknown,,,Live,33.486130,-82.076036
781,318,Confederate Monument,No specific honoree,Bainbridge,Decatur,GA,South,Monument,Monument,United Daughters of the Confederacy,1936.0,,Live,30.906217,-84.576017
782,362,Confederate Flagpole,No specific honoree,Blakely,Early,GA,South,Other,Courthouse Grounds,Thomas Williams,1861.0,,Live,31.377942,-84.934375
783,2111,Confederate Soldier's Monument,No specific honoree,Blakely,Early,GA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1909.0,,Live,31.377860,-84.934282
784,255,General Robert E. Lee Road,Robert E. Lee,Brunswick,Glynn,GA,South,Highway / Roadway,Roads,Uknown,,,Live,31.245239,-81.542752
785,319,Glynn County Confederate Monument,No specific honoree,Brunswick,Glynn,GA,South,Monument,Monument,Ladies Memorial Association of Brunswick,1902.0,,Live,31.144083,-81.493400
786,2220,Thaddeus Oliver Monument,Thaddeus Oliver,Buena Vista,Marion,GA,South,Monument,Courthouse Grounds,Uknown,,,Live,32.318600,-84.517783
787,254,General Lee Way,Robert E. Lee,Buford,Gwinnett,GA,South,Highway / Roadway,Roads,Uknown,,,Live,34.073781,-83.928704
788,363,Taylor County Confederate Monument,No specific honoree,Butler,Taylor,GA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1911.0,,Live,32.557112,-84.237589
789,77,Confederate Monument,No specific honoree,Butler,Choctaw,AL,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1937.0,,Live,32.089505,-88.221657
790,78,Confederate Monument,No specific honoree,Carrollton,Pickens,AL,South,Monument,Courthouse Grounds,Friends and patriotic citizens of Pickens County,1927.0,,Live,33.261693,-88.095029
791,79,Confederate Monument,No specific honoree,Centre,Cherokee,AL,South,Monument,Courthouse Grounds,Sons of Confederate Veterans,1988.0,,Live,34.152201,-85.678926
792,80,Confederate Monument,No specific honoree,Centreville,Bibb,AL,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1910.0,,Live,32.945272,-87.135436
793,4,Chilton County,William Parish Chilton,Clanton,Chilton,AL,South,County/Municipality,County/Municipality,Uknown,1874.0,,Live,32.840129,-86.629666
794,94,City of Clanton,James H. Clanton,Clanton,Chilton,AL,South,City,County/Municipality,Uknown,1868.0,,Live,32.839569,-86.629694
795,2167,Confederate Soldiers Monument,No specific honoree,Clayton,Barbour,AL,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1909.0,,Live,31.878110,-85.449489
796,11,Beauregard Street,Pierre Gustave Toutant-Beauregard,Dauphin Island,Mobile,AL,South,Highway / Roadway,Roads,Uknown,,,Live,30.247580,-88.094194
797,81,Confederate Monument,No specific honoree,Decatur,Morgan,AL,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1922.0,,Live,34.606831,-86.985015
798,136,General William Read Scurry Memorial,William Read Scurry,Little Rock,Pulaski,AR,South,Monument,Monument,Sons of Confederate Veterans,1928.0,,Live,34.748833,-92.272033
799,2202,Little Rock Defenders Monument,No specific honoree,Little Rock,Pulaski,AR,South,Monument,Monument,United Daughters of the Confederacy,1932.0,,Live,34.749025,-92.272050
800,132,Memorial to Company A Confederate Soldiers,No specific honoree,Little Rock,Pulaski,AR,South,Monument,Monument,United Confederate Veterans,1911.0,,Live,34.738915,-92.264130
801,155,Confederate War Prisoners Memorial,No specific honoree,Little Rock,Pulaski,AR,South,Monument,Government Office Grounds,United Daughters of the Confederacy,,,Live,34.745800,-92.289783
802,1951,Picacho Peak Confederate Monument,No specific honoree,Picacho Peak,Pinal,AZ,Not Applicable,Monument,Monument,United Daughters of the Confederacy; Children of the Confederacy; Arizona Historical Society,1984.0,,Live,32.645933,-111.400433
803,1460,Williamsburg Confederate Monument,No specific honoree,Williamsburg,Williamsburg City,VA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy; citizens of James City County; citizens of Williamsburg County,1908.0,,Live,37.267496,-76.704877
804,394,Confederate Monument,No specific honoree,Spotsylvania,Spotsylvania,VA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy; Confederated Southern Memorial Association; citizens of Spotsylvania County,1918.0,,Live,38.202639,-77.583138
805,1422,Confederate Monument,No specific honoree,Charlottesville,Albemarle,VA,South,Monument,Courthouse Grounds,United Daughters of the Confederacy; city of Charlottesville; Albemarle County,1909.0,,Live,38.031462,-78.477678
806,1407,Matthew Fontaine Maury Monument,Matthew Fontaine Maury,Richmond,Richmond City,VA,South,Monument,Monument,United Daughters of the Confederacy; Matthew Fontaine Maury Association; City of Richmond,1929.0,,Live,37.562772,-77.474976
807,1181,Confederate Powder Mill Marker,No specific honoree,Tomball,Harris,TX,South,Monument,Monument,Spring Creek County Historical Association; Harris County Historical Survey Committee; descendents,1966.0,,Live,30.110558,-95.653391
808,598,Jefferson Davis Lake,Jefferson Davis,Prentiss,Jefferson Davis,MS,South,Body of Water,Parks/Trails,Uknown,,,Live,31.565062,-89.838860
809,722,Jefferson Davis Lake Dam,Jefferson Davis,Prentiss,Jefferson Davis,MS,South,Other,Parks/Trails,Uknown,,,Live,,31.568502 -8
810,711,Confederate Monument,No specific honoree,Quitman,Clarke,MS,South,Monument,Courthouse Grounds,United Daughters of the Confederacy,1911.0,,Live,32.039925,-88.727921
